id,Project Name,Project Status,Last Inspected,Completion,Handover
8344272,NA,NA,NA,NA,NA
8569948,NA,NA,NA,NA,NA
8503238,NA,NA,NA,NA,NA
8498357,NA,NA,NA,NA,NA
8478210,NA,NA,NA,NA,NA
8491780,NA,NA,NA,NA,NA
8513567,NA,NA,NA,NA,NA
8305653,NA,NA,NA,NA,NA
8344342,NA,NA,NA,NA,NA
8344506,NA,NA,NA,NA,NA
8396182,NA,NA,NA,NA,NA
8533647,NA,NA,NA,NA,NA
8302937,NA,NA,NA,NA,NA
8471520,NA,NA,NA,NA,NA
6519509,NA,NA,NA,NA,NA
8545153,NA,NA,NA,NA,NA
8534006,NA,NA,NA,NA,NA
8534191,NA,NA,NA,NA,NA
8533863,NA,NA,NA,NA,NA
8531209,NA,NA,NA,NA,NA
8382216,NA,NA,NA,NA,NA
8467538,NA,NA,NA,NA,NA
7454384,NA,NA,NA,NA,NA
8264917,NA,NA,NA,NA,NA
7997869,NA,NA,NA,NA,NA
8186276,NA,NA,NA,NA,NA
7973106,NA,NA,NA,NA,NA
8538537,NA,NA,NA,NA,NA
8494249,NA,NA,NA,NA,NA
6237477,NA,NA,NA,NA,NA
8534368,NA,NA,NA,NA,NA
8533649,NA,NA,NA,NA,NA
8118386,NA,NA,NA,NA,NA
8544382,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8500428,NA,NA,NA,NA,NA
8464311,NA,NA,NA,NA,NA
7685585,NA,NA,NA,NA,NA
8370937,NA,NA,NA,NA,NA
8146600,NA,NA,NA,NA,NA
8454240,NA,NA,NA,NA,NA
8158061,NA,NA,NA,NA,NA
8201600,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8202039,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8202038,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8536637,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8523869,NA,NA,NA,NA,NA
8254934,NA,NA,NA,NA,NA
8223817,NA,NA,NA,NA,NA
8489131,NA,NA,NA,NA,NA
8279018,NA,NA,NA,NA,NA
8497311,NA,NA,NA,NA,NA
8013355,LIV MARINA,Active,October 2023,56%,May 2025
8241181,NA,NA,NA,NA,NA
8465952,NA,NA,NA,NA,NA
8395645,NA,NA,NA,NA,NA
8110034,NA,NA,NA,NA,NA
8443128,NA,NA,NA,NA,NA
8308351,NA,NA,NA,NA,NA
8213579,NA,NA,NA,NA,NA
8465546,NA,NA,NA,NA,NA
8468750,NA,NA,NA,NA,NA
8508209,NA,NA,NA,NA,NA
8508132,NA,NA,NA,NA,NA
8181224,NA,NA,NA,NA,NA
8486367,NA,NA,NA,NA,NA
8377156,NA,NA,NA,NA,NA
8168815,NA,NA,NA,NA,NA
8454831,NA,NA,NA,NA,NA
8205691,NA,NA,NA,NA,NA
8197533,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8509151,LIV MARINA,Active,October 2023,56%,May 2025
8474934,NA,NA,NA,NA,NA
8463308,NA,NA,NA,NA,NA
8024458,MARINA SHORES,Active,October 2023,6%,December 2026
8009124,NA,NA,NA,NA,NA
8430798,NA,NA,NA,NA,NA
8253958,NA,NA,NA,NA,NA
8501721,NA,NA,NA,NA,NA
8322403,NA,NA,NA,NA,NA
8444495,NA,NA,NA,NA,NA
8305871,NA,NA,NA,NA,NA
8476557,NA,NA,NA,NA,NA
6976321,NA,NA,NA,NA,NA
6939566,NA,NA,NA,NA,NA
8465354,NA,NA,NA,NA,NA
8444560,NA,NA,NA,NA,NA
8427309,NA,NA,NA,NA,NA
5527158,NA,NA,NA,NA,NA
8429080,NA,NA,NA,NA,NA
8473257,NA,NA,NA,NA,NA
8006880,LIV LUX,Active,August 2023,3%,December 2026
8290256,Ciel,Active,July 2023,80%,NA
8452491,NA,NA,NA,NA,NA
8227536,NA,NA,NA,NA,NA
8173127,NA,NA,NA,NA,NA
8428502,NA,NA,NA,NA,NA
8458676,NA,NA,NA,NA,NA
8464694,NA,NA,NA,NA,NA
7281070,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8462802,NA,NA,NA,NA,NA
8245363,NA,NA,NA,NA,NA
8375627,NA,NA,NA,NA,NA
8405774,NA,NA,NA,NA,NA
8432995,NA,NA,NA,NA,NA
8253176,NA,NA,NA,NA,NA
8129887,NA,NA,NA,NA,NA
7726031,NA,NA,NA,NA,NA
8395553,NA,NA,NA,NA,NA
8388838,NA,NA,NA,NA,NA
7829719,NA,NA,NA,NA,NA
5635820,NA,NA,NA,NA,NA
8307864,NA,NA,NA,NA,NA
5498442,NA,NA,NA,NA,NA
8045618,NA,NA,NA,NA,NA
8436696,NA,NA,NA,NA,NA
8439017,NA,NA,NA,NA,NA
8357641,NA,NA,NA,NA,NA
8160684,NA,NA,NA,NA,NA
8431472,NA,NA,NA,NA,NA
8147924,NA,NA,NA,NA,NA
8410997,NA,NA,NA,NA,NA
8268007,NA,NA,NA,NA,NA
8425603,NA,NA,NA,NA,NA
8322536,NA,NA,NA,NA,NA
8109536,NA,NA,NA,NA,NA
8425498,NA,NA,NA,NA,NA
8196104,LIV LUX,Active,August 2023,3%,December 2026
8305363,NA,NA,NA,NA,NA
8380280,NA,NA,NA,NA,NA
7881066,NA,NA,NA,NA,NA
7775667,NA,NA,NA,NA,NA
8436105,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8157856,NA,NA,NA,NA,NA
8388951,NA,NA,NA,NA,NA
6126627,NA,NA,NA,NA,NA
8315919,NA,NA,NA,NA,NA
8320267,NA,NA,NA,NA,NA
8072294,NA,NA,NA,NA,NA
8166319,NA,NA,NA,NA,NA
8609781,NA,NA,NA,NA,NA
8612805,NA,NA,NA,NA,NA
8628186,NA,NA,NA,NA,NA
8609720,NA,NA,NA,NA,NA
8605103,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8605104,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8284269,NA,NA,NA,NA,NA
8466892,NA,NA,NA,NA,NA
8348723,NA,NA,NA,NA,NA
8296381,NA,NA,NA,NA,NA
8474727,NA,NA,NA,NA,NA
8600068,NA,NA,NA,NA,NA
8626669,Ciel,Active,July 2023,80%,NA
8508062,NA,NA,NA,NA,NA
8616254,NA,NA,NA,NA,NA
8498876,NA,NA,NA,NA,NA
8497546,NA,NA,NA,NA,NA
8504044,NA,NA,NA,NA,NA
8511336,NA,NA,NA,NA,NA
8088967,NA,NA,NA,NA,NA
8525969,NA,NA,NA,NA,NA
8473400,NA,NA,NA,NA,NA
8580500,NA,NA,NA,NA,NA
8590618,NA,NA,NA,NA,NA
8378185,NA,NA,NA,NA,NA
8383617,NA,NA,NA,NA,NA
8384842,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8508000,NA,NA,NA,NA,NA
8535122,NA,NA,NA,NA,NA
8125601,NA,NA,NA,NA,NA
8594102,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8491031,Ciel,Active,July 2023,80%,NA
8320003,LIV MARINA,Active,October 2023,56%,May 2025
8581461,LIV MARINA,Active,October 2023,56%,May 2025
8328529,NA,NA,NA,NA,NA
8594635,NA,NA,NA,NA,NA
8580758,NA,NA,NA,NA,NA
8585379,NA,NA,NA,NA,NA
8595938,NA,NA,NA,NA,NA
8160877,NA,NA,NA,NA,NA
8569231,NA,NA,NA,NA,NA
8570583,NA,NA,NA,NA,NA
8344272,NA,NA,NA,NA,NA
8569948,NA,NA,NA,NA,NA
8503238,NA,NA,NA,NA,NA
8498357,NA,NA,NA,NA,NA
8478210,NA,NA,NA,NA,NA
8491780,NA,NA,NA,NA,NA
8513567,NA,NA,NA,NA,NA
8305653,NA,NA,NA,NA,NA
8344342,NA,NA,NA,NA,NA
8344506,NA,NA,NA,NA,NA
8396182,NA,NA,NA,NA,NA
8533647,NA,NA,NA,NA,NA
8302937,NA,NA,NA,NA,NA
8471520,NA,NA,NA,NA,NA
6519509,NA,NA,NA,NA,NA
8545153,NA,NA,NA,NA,NA
8534006,NA,NA,NA,NA,NA
8534191,NA,NA,NA,NA,NA
8533863,NA,NA,NA,NA,NA
8382216,NA,NA,NA,NA,NA
8467538,NA,NA,NA,NA,NA
8264917,NA,NA,NA,NA,NA
8166319,NA,NA,NA,NA,NA
7997869,NA,NA,NA,NA,NA
8186276,NA,NA,NA,NA,NA
7973106,NA,NA,NA,NA,NA
8538537,NA,NA,NA,NA,NA
8534368,NA,NA,NA,NA,NA
8533649,NA,NA,NA,NA,NA
8118386,NA,NA,NA,NA,NA
8544382,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8500428,NA,NA,NA,NA,NA
8464311,NA,NA,NA,NA,NA
7685585,NA,NA,NA,NA,NA
8370937,NA,NA,NA,NA,NA
8146600,NA,NA,NA,NA,NA
8454240,NA,NA,NA,NA,NA
8158061,NA,NA,NA,NA,NA
8201600,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8202039,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8202038,CAVALLI CASA TOWER,Active,September 2023,12%,September 2025
8279018,NA,NA,NA,NA,NA
